u-g,g-r,r-i,i-z,u-z,g-z,uv_excess,r_i_sq,redshift_log,class
-1.8977395554302379,-1.3799801177640092,-1.5598342868415767,-0.409500982056657,-1.6023182722528175,-1.2465893528871355,-2.127829504613395,-1.2328529088363827,12.164305276208573,QSO
0.058380831537466864,0.16157047815684325,0.23128822252908526,0.047504910283308895,0.06533836971252459,0.14184131606774342,-0.022446877824231846,0.24410099461252557,-0.20031663417709172,GALAXY
2.6882842238827007,1.9421011809174222,0.8471098836061934,0.5339392123572609,2.049608448090751,1.481540035016557,3.1826646209462357,0.9793980824623352,1.6331340297103547,GALAXY
0.6759850422616528,0.36192224079354013,0.5407772736239584,0.5216884716535118,0.5145485661754114,0.42216790611402855,1.0095770543026794,0.5990832237747448,-0.45624660789094995,GALAXY
-0.02810282438084601,0.1344563519374273,0.6864470309725675,-0.1158161057292442,0.03571034826663892,0.170603428848786,-0.16816943049104416,0.7763416617531311,0.2682858889790479,GALAXY
0.4026236463851034,0.5202591245261549,0.5024265141053244,0.4461200439428568,0.4145921567496704,0.5001889507167965,0.23595844104893593,0.5534991954096435,-0.13347898678802766,GALAXY
-0.7116338710868555,-0.8160456198997145,-1.7558492799368388,-1.505010153467159,-0.9563636301958864,-1.1512749839651961,-0.3756279030664825,-1.3347052237779076,-1.1886674121475753,STAR
-0.11482816727424061,0.9314718316782932,1.0757940422173888,0.8218316188954063,0.36840310934788784,0.9402187667932095,-1.3714453855692563,1.2820896593927456,0.42254998095144447,GALAXY
-0.9143018267507206,-0.4792055845049635,-2.3552574472282233,-0.796065115350045,-0.9334658577251141,-0.8951479536117365,-1.230654980838891,-1.572990928489154,-1.127606904335608,GALAXY
1.2848482407202266,1.3997968079179355,1.7908068652593814,0.4910616198941213,1.2488377260306978,1.2942396033768466,0.9491302185137791,2.332057082642253,1.0916871055874924,GALAXY
-1.5117251750552179,-1.0108915325708216,4.872677056618579,3.802623256433244,-0.31039541908860047,0.9954825177249639,-1.7955820845330892,8.653581756792661,-1.1954630771446688,STAR
-0.4017106067014436,0.42159079736505595,0.7050700335371434,-0.4287426345750544,-0.09419295528828436,0.2909494340145914,-1.3162109333949878,0.799472672238002,0.8147226313740907,GALAXY
-0.7332514283028874,-0.669004468040945,-0.8516867232195523,-0.9384133959186415,-0.7861534625672292,-0.7810286546362298,-0.6093444586897558,-0.7666198974863517,-0.8968057059152719,GALAXY
0.4891475834659243,1.212117239646491,1.4840797001380666,0.6351409833882298,0.7768111713991561,1.1512195121951239,-0.47085198652066707,1.8624202381964194,1.1295753418080667,GALAXY
0.8326250562257885,2.036268694217762,2.162793450384637,1.1976097739604974,1.3219545538581052,1.9107667238719326,-0.8110580998619825,2.940363049605244,2.1063598854405456,GALAXY
0.3286405779004095,0.16963261560646795,0.05839416058391664,0.2052997769566187,0.20561521226235213,0.1494409485672697,0.5312707987417379,0.058592707794332434,-0.46129792561970695,GALAXY
0.7869864990970308,0.6148417614350188,0.9796014993094881,0.6483238456672882,0.6998068106456,0.6861996637023953,0.9168470683845178,1.152810980065644,-0.13595031496225402,GALAXY
-1.0427181728464683,-1.079714657140672,-1.62580390609585,-0.931089583541392,-1.1358685973163793,-1.1762372804964756,-0.7284446219270402,-1.2684484017389468,-0.8334760212717433,GALAXY
-0.26778916839539996,2.8905712319339294,4.203195896626455,0.8162388894437161,1.167776219221579,2.7321649591762522,-4.203479125944939,7.032469132451796,3.327923029700477,GALAXY
0.03840137493034709,0.29821169119173285,0.5597948313276561,0.8446685974899105,0.20714851495224657,0.4523445490318444,-0.23940533989084603,0.6218550946710638,-0.9575814070191365,GALAXY
-0.2240169717964746,-0.4414074875189821,-0.40149930952849466,-0.5979227004893691,-0.3847673840736658,-0.48652902733718356,0.16155586848539885,-0.3901898775526284,-0.20384397537362337,GALAXY
-0.42673863567702824,-0.398868241951515,-0.558690076938258,-0.04757149039582677,-0.4314245637126277,-0.3725206719018166,-0.3161058450156648,-0.5286956069294297,-0.8835114849869227,GALAXY
-0.2799943606372487,-0.5228591092321296,-1.1177747090155818,-1.2422850294616903,-0.5655885490784064,-0.7983219789554011,0.14919747507654188,-0.9598610817026425,-1.1932822377366288,STAR
-1.0247662014192418,1.3965632134936992,4.081594002761824,-0.8472652218782256,0.14139289694136703,1.416014006621947,-3.8671122413950307,6.7527808395853395,2.5119874323446405,QSO
0.637664229656335,0.48409967336326537,0.7161175774314328,0.5194247478278097,0.5479691371949743,0.5300604988992341,0.7728900004904221,0.8132447661602934,-0.46081601573681175,GALAXY
-0.27694641934033043,1.8868678923737368,2.226632471887913,1.3843004094676739,0.7394216531513282,1.8660426092533906,-2.9352165170908813,3.0490285365254413,3.0513064978827416,GALAXY
0.2261384463555621,0.6204350058445033,1.1315841388833874,0.6516528512932999,0.4315602542161603,0.7171529114011844,-0.2608713928413763,1.3583705316572552,0.4243081890174692,GALAXY
0.48730807704443374,1.5684680846415204,1.2648648648648415,0.7667032857285294,0.88109610788752,1.366283564754629,-0.9317556064650467,1.5444706222426952,1.201960351855926,GALAXY
0.38934428980953156,0.3091578452899869,0.09682383113040582,0.4706881054628729,0.30996120947730244,0.3000329363634801,0.47900684475643335,0.0990330934935794,-0.1358935599839431,GALAXY
