u,g,r,i,z,redshift,u_g,g_r,r_i,i_z,color_std,sed_slope_full,quasar_score,likely_galaxy_type,likely_stellar_type,brightness_pop,class
-1.1381691313907938,-1.3411690615628937,-1.3964425306982409,-1.4638726668312554,-1.4907932771517207,-0.7890071928703001,-0.03241270019721791,-0.10910196795165616,0.4514798790003256,0.46637157396605283,-0.13090429407944443,0.041698112341787885,0.0,red_sequence,G_type,bright,GALAXY
1.4748440653145183,3.340487225378921,2.69534105118823,3.1445325281972423,1.2217945472717977,0.006984736625842936,-3.1531974630238273,3.0819127500648085,-3.1201387785284957,3.238765347684279,3.101386781339154,-1.2632381677555067,0.3,red_sequence,KM_type,faint,GALAXY
-1.6763045394893639,-2.1267168407549257,-2.333434180509685,-2.4006296858426777,-2.4480294191617014,-0.8563963479305458,1.228035029288905,0.7046654747171466,0.8626370464822358,1.0312866536383427,1.125745074541864,-0.9330941830469325,0.0,red_sequence,KM_type,bright,GALAXY
-0.36694115481014283,-0.42878721767994427,-0.49504356022765367,-0.5374313490570279,-0.5507028955420866,-0.0906944944932144,-0.2603176098086363,-0.12302649954097762,0.35748932173324804,0.03557767980136894,-0.4059109879495517,0.18273915322355705,0.0,red_sequence,G_type,bright,GALAXY
-0.7268850481070915,-0.9458841660370997,-0.9500453168034017,-0.9081367721641217,-0.9023521734060147,-1.4404792398665904,-0.052188206828435876,-0.2815731231064402,-0.6150612266965237,-0.11196908435053345,-0.053059746546260646,0.2313143058185824,0.0,red_sequence,G_type,bright,GALAXY
-1.1440453792789962,-1.2952587114594134,-1.3327074035508473,-1.39066565852991,-1.3788798695217805,-0.8493562244406822,-0.11193271729885158,-0.1971071046926367,0.5698037096967261,-0.22484680954244063,-0.18168257047258765,0.1445172142354359,0.0,red_sequence,G_type,bright,GALAXY
1.3634525815995358,1.1117225101651702,0.687584118458674,0.3085827957642156,0.08948357240211464,0.936951290417512,1.782931177339876,1.3416495781256106,1.5415392951194764,1.526361571987236,1.7049222189576927,-1.682868165280862,0.0,red_sequence,KM_type,bright,GALAXY
0.919093524065167,0.660752992602343,-0.138413159664606,-0.3632476023595696,-0.4584841841037269,0.9081331010260616,0.9240974389724551,1.2235028631700888,1.2787692389609318,1.0787175823715818,0.8253713791978786,-1.2213108459999862,0.0,red_sequence,KM_type,bright,QSO
0.1877768199729562,-0.7947993719831992,-1.2237995799753203,-1.3158292420906692,-1.4096775218896274,0.5165015875270187,1.4887054820162196,1.0512283083339713,0.9070810547442248,1.460928099790157,1.423332565526223,-1.2180266497781527,0.0,red_sequence,KM_type,bright,GALAXY
0.538605449268533,1.1667458787303109,1.7350269402969833,1.9457616629673016,1.7950956396160425,1.7161429180653622,-1.4412788466371065,-1.509244416989036,-1.4183152001233121,-0.4787053961541969,-1.5311316626670872,1.3928743024181385,0.0,blue_cloud,OB_type,bright,GALAXY
1.5010007566063417,1.9782355333545147,1.537225163959281,1.2507616328505011,1.1833341381829476,1.1539474428218282,-0.19250830401564464,2.604228745684017,1.8968369301557904,1.3979821708351918,0.5087990195945978,-1.4748999401950658,0.0,red_sequence,KM_type,faint,GALAXY
1.983592752310777,2.3597673223904905,2.106701257085698,1.8249456150192729,1.5235116561262978,1.465051282396176,1.6097405230479964,1.8647678803016745,2.0985860891312482,1.9841827778191954,1.498795553375886,-1.8421702163605171,0.0,red_sequence,KM_type,faint,GALAXY
